date;market;advert;sales_indx;NA_marker;Q_NA_marker;Q_NA
31.10.2012;1;0;1.8315141405193898;0;357;1
31.10.2012;2;0;2.49712312095553;0;355;1
31.10.2012;3;0;1.94396952180402;0;351;1
31.10.2012;4;0;2.18173905795928;0;364;1
31.10.2012;5;0;2.28497664556888;0;341;1
31.10.2012;6;0;2.3373407138439;0;379;1
31.10.2012;7;0;1.76790987378155;0;355;1
31.10.2012;8;0;2.73558622260316;0;339;1
01.11.2012;1;0;1.7230058357465499;0;357;1
01.11.2012;2;0;;1;356;1
01.11.2012;3;0;1.8501956816201601;0;351;1
01.11.2012;4;0;2.07664075618383;0;364;1
01.11.2012;5;0;2.18426598646722;0;341;1
01.11.2012;6;0;2.21837491095061;0;379;1
01.11.2012;7;0;1.66135048873999;0;355;1
01.11.2012;8;0;;1;340;1
02.11.2012;1;0;1.7571652495724601;0;357;1
02.11.2012;2;0;2.42447325310283;0;356;1
02.11.2012;3;0;1.87647905422647;0;351;1
02.11.2012;4;0;2.11534091706554;0;364;1
02.11.2012;5;0;;1;342;1
02.11.2012;6;0;2.24932198037153;0;379;1
02.11.2012;7;0;;1;356;1
02.11.2012;8;0;;1;341;1
03.11.2012;1;0;1.7664199716264901;0;357;1
03.11.2012;2;0;2.41436831051098;0;356;1
03.11.2012;3;0;1.87665083421944;0;351;1
03.11.2012;4;0;2.1177552608633;0;364;1
03.11.2012;5;0;2.21438618399721;0;342;1
03.11.2012;6;0;;1;380;1
03.11.2012;7;0;1.6824981092131002;0;356;1
03.11.2012;8;0;;1;342;1
04.11.2012;1;0;1.72665399978978;0;357;1
04.11.2012;2;0;;1;357;1
04.11.2012;3;0;1.83542909281179;0;351;1
04.11.2012;4;0;2.08478912957604;0;364;1
04.11.2012;5;0;2.1747192504201003;0;342;1
04.11.2012;6;0;2.23562705350388;0;380;1
04.11.2012;7;0;1.64004350026402;0;356;1
04.11.2012;8;0;;1;343;1
05.11.2012;1;0;1.72698947457024;0;357;1
05.11.2012;2;0;2.37312628103453;0;357;1
05.11.2012;3;0;;1;352;1
05.11.2012;4;0;2.0765244379528798;0;364;1
05.11.2012;5;0;2.1756862055698503;0;342;1
05.11.2012;6;0;2.24741474549157;0;380;1
05.11.2012;7;0;1.6378306831667;0;356;1
05.11.2012;8;0;2.6312974054936;0;343;1
06.11.2012;1;0;1.71715411741831;0;357;1
06.11.2012;2;0;2.3630022752456696;0;357;1
06.11.2012;3;0;1.83576404485756;0;352;1
06.11.2012;4;0;;1;365;1
06.11.2012;5;0;2.16257351501688;0;342;1
06.11.2012;6;0;2.23265243342614;0;380;1
06.11.2012;7;0;1.6366412595005102;0;356;1
06.11.2012;8;0;;1;344;1
07.11.2012;1;0;1.7118159396526298;0;357;1
07.11.2012;2;0;2.36154804660911;0;357;1
07.11.2012;3;0;1.8345126700667598;0;352;1
07.11.2012;4;0;2.03968822927354;0;365;1
07.11.2012;5;0;;1;343;1
07.11.2012;6;0;2.2374007460122796;0;380;1
07.11.2012;7;0;1.64902345134504;0;356;1
07.11.2012;8;0;2.59972988344708;0;344;1
08.11.2012;1;0;1.70140824303606;0;357;1
08.11.2012;2;0;2.36961590108046;0;357;1
08.11.2012;3;0;1.83631828945759;0;352;1
08.11.2012;4;0;2.0324545111703602;0;365;1
08.11.2012;5;0;;1;344;1
08.11.2012;6;0;2.23771739838116;0;380;1
08.11.2012;7;0;1.65860073162038;0;356;1
08.11.2012;8;0;2.59344322201896;0;344;1
09.11.2012;1;0;1.7414370965014498;0;357;1
09.11.2012;2;0;2.4084957831121603;0;357;1
09.11.2012;3;0;1.8708836892549;0;352;1
09.11.2012;4;0;2.07569008500869;0;365;1
09.11.2012;5;0;;1;345;1
09.11.2012;6;0;2.27443852662469;0;380;1
09.11.2012;7;0;1.6961202418443102;0;356;1
09.11.2012;8;0;2.6324402211058597;0;344;1
10.11.2012;1;0;;1;358;1
10.11.2012;2;0;2.41874009342928;0;357;1
10.11.2012;3;0;;1;353;1
10.11.2012;4;0;;1;366;1
10.11.2012;5;0;2.1955770053774;0;345;1
10.11.2012;6;0;2.2801852981578197;0;380;1
10.11.2012;7;0;1.69777478942956;0;356;1
10.11.2012;8;0;;1;345;1
11.11.2012;1;0;1.70487809774289;0;358;1
11.11.2012;2;0;;1;358;1
11.11.2012;3;0;1.85016562538634;0;353;1
11.11.2012;4;0;2.06598713971872;0;366;1
11.11.2012;5;0;;1;346;1
11.11.2012;6;0;2.24793308322871;0;380;1
11.11.2012;7;0;1.67309002570146;0;356;1
11.11.2012;8;0;2.609850891214;0;345;1
12.11.2012;1;0;;1;359;1
12.11.2012;2;0;2.4022233996324704;0;358;1
12.11.2012;3;0;1.85606578730632;0;353;1
12.11.2012;4;0;2.0652468683402803;0;366;1
12.11.2012;5;0;2.17372409250709;0;346;1
12.11.2012;6;0;;1;381;1
12.11.2012;7;0;1.6728886539933798;0;356;1
12.11.2012;8;0;2.61901493655439;0;345;1
13.11.2012;1;0;;1;360;1
13.11.2012;2;0;;1;359;1
13.11.2012;3;0;1.8555683387940702;0;353;1
13.11.2012;4;0;2.06362766926312;0;366;1
13.11.2012;5;0;2.1804874069572904;0;346;1
13.11.2012;6;0;2.2466479948004303;0;381;1
13.11.2012;7;0;1.68516879342233;0;356;1
13.11.2012;8;0;2.6248400041626296;0;345;1
14.11.2012;1;0;1.68690050332771;0;360;1
14.11.2012;2;0;2.41570711489969;0;359;1
14.11.2012;3;0;1.84395662847004;0;353;1
14.11.2012;4;0;2.0613018625351103;0;366;1
14.11.2012;5;0;2.19438068059537;0;346;1
14.11.2012;6;0;2.2475273446155;0;381;1
14.11.2012;7;0;;1;357;1
14.11.2012;8;0;2.61205293666617;0;345;1
15.11.2012;1;0;1.6842195169943797;0;360;1
15.11.2012;2;0;2.42553898765801;0;359;1
15.11.2012;3;0;1.8392287304833599;0;353;1
15.11.2012;4;0;2.0656978362436;0;366;1
15.11.2012;5;0;2.2024180838052003;0;346;1
15.11.2012;6;0;2.2484769378295897;0;381;1
15.11.2012;7;0;1.6869344525663603;0;357;1
15.11.2012;8;0;2.59107850601425;0;345;1
16.11.2012;1;0;1.71782251535598;0;360;1
16.11.2012;2;0;2.458239442828;0;359;1
16.11.2012;3;0;1.8670420706283302;0;353;1
16.11.2012;4;0;2.09143002775179;0;366;1
16.11.2012;5;0;2.22773649864459;0;346;1
16.11.2012;6;0;;1;382;1
16.11.2012;7;0;1.71147405131266;0;357;1
16.11.2012;8;0;2.60599345954553;0;345;1
17.11.2012;1;0;1.7115158183695;0;360;1
17.11.2012;2;0;2.45126588300283;0;359;1
17.11.2012;3;0;1.85916751410527;0;353;1
17.11.2012;4;0;;1;367;1
17.11.2012;5;0;2.23062899436971;0;346;1
17.11.2012;6;0;2.28515609050444;0;382;1
17.11.2012;7;0;1.70914459931823;0;357;1
17.11.2012;8;0;;1;346;1
18.11.2012;1;0;1.6584777447688401;0;360;1
18.11.2012;2;0;;1;360;1
18.11.2012;3;0;1.83486103846465;0;353;1
18.11.2012;4;0;2.0684641601093;0;367;1
18.11.2012;5;0;2.2099418936411404;0;346;1
18.11.2012;6;0;;1;383;1
18.11.2012;7;0;;1;358;1
18.11.2012;8;0;;1;347;1
19.11.2012;1;0;1.63976935157628;0;360;1
19.11.2012;2;1;2.5922283836415603;0;360;1
19.11.2012;3;0;1.83255235604038;0;353;1
19.11.2012;4;0;;1;368;1
19.11.2012;5;0;2.2209194572312403;0;346;1
19.11.2012;6;0;2.25163244155098;0;383;1
19.11.2012;7;0;1.67139789139305;0;358;1
19.11.2012;8;0;2.55139395544535;0;347;1
20.11.2012;1;0;;1;361;1
20.11.2012;2;0;2.5228229561518596;0;360;1
20.11.2012;3;0;1.82060239996067;0;353;1
20.11.2012;4;0;2.06634964790588;0;368;1
20.11.2012;5;0;2.21043189099606;0;346;1
20.11.2012;6;0;;1;384;1
20.11.2012;7;0;1.6774501029092401;0;358;1
20.11.2012;8;0;2.5474181159081097;0;347;1
21.11.2012;1;0;;1;362;1
21.11.2012;2;0;;1;361;1
21.11.2012;3;0;;1;354;1
21.11.2012;4;0;2.07610115767776;0;368;1
21.11.2012;5;0;2.2153424050014303;0;346;1
21.11.2012;6;0;2.25471412050476;0;384;1
21.11.2012;7;0;1.6824156452269199;0;358;1
21.11.2012;8;0;2.55423882628563;0;347;1
22.11.2012;1;0;;1;363;1
22.11.2012;2;0;2.44980274865066;0;361;1
22.11.2012;3;0;1.80314851808393;0;354;1
22.11.2012;4;0;2.08365420883634;0;368;1
22.11.2012;5;0;2.2053727428508396;0;346;1
22.11.2012;6;0;2.25325113112777;0;384;1
22.11.2012;7;0;1.68353935942925;0;358;1
22.11.2012;8;0;2.57601454148953;0;347;1
23.11.2012;1;0;;1;364;1
23.11.2012;2;0;2.4639155239875;0;361;1
23.11.2012;3;0;1.8360600988927502;0;354;1
23.11.2012;4;0;2.12482805982518;0;368;1
23.11.2012;5;0;;1;347;1
23.11.2012;6;0;2.2908851742953598;0;384;1
23.11.2012;7;0;;1;359;1
23.11.2012;8;0;;1;348;1
24.11.2012;1;0;1.7112581366728001;0;364;1
24.11.2012;2;0;;1;362;1
24.11.2012;3;0;1.8310396644061797;0;354;1
24.11.2012;4;0;2.12512556411983;0;368;1
24.11.2012;5;0;2.23373535497839;0;347;1
24.11.2012;6;0;2.28855929654464;0;384;1
24.11.2012;7;0;1.7189431736446399;0;359;1
24.11.2012;8;0;2.64964152039707;0;348;1
25.11.2012;1;0;1.68013117922631;0;364;1
25.11.2012;2;0;2.40071187004867;0;362;1
25.11.2012;3;0;1.7917774496845702;0;354;1
25.11.2012;4;0;2.09290676976906;0;368;1
25.11.2012;5;0;2.20187697371006;0;347;1
25.11.2012;6;0;2.25364578899385;0;384;1
25.11.2012;7;0;;1;360;1
25.11.2012;8;0;;1;349;1
26.11.2012;1;0;1.6791073295943897;0;364;1
26.11.2012;2;0;2.37461703745062;0;362;1
26.11.2012;3;0;1.7771326710962798;0;354;1
26.11.2012;4;0;;1;369;1
26.11.2012;5;0;2.19022627704862;0;347;1
26.11.2012;6;0;;1;385;1
26.11.2012;7;0;1.6744484602536398;0;360;1
26.11.2012;8;0;2.6471261417823397;0;349;1
27.11.2012;1;0;;1;365;1
27.11.2012;2;0;2.35538199901265;0;362;1
27.11.2012;3;0;1.7591844531468899;0;354;1
27.11.2012;4;0;;1;370;1
27.11.2012;5;0;2.18472984524765;0;347;1
27.11.2012;6;0;2.2282988893677698;0;385;1
27.11.2012;7;0;1.6558541669323101;0;360;1
27.11.2012;8;0;2.65564722117429;0;349;1
28.11.2012;1;0;1.65760552991101;0;365;1
28.11.2012;2;0;2.3395257728433196;0;362;1
28.11.2012;3;0;;1;355;1
28.11.2012;4;0;2.08295050564105;0;370;1
28.11.2012;5;0;2.16906283926757;0;347;1
28.11.2012;6;0;2.2295737400621;0;385;1
28.11.2012;7;0;1.6374296311335599;0;360;1
28.11.2012;8;0;2.65657133337933;0;349;1
29.11.2012;1;0;1.6672206219466998;0;365;1
29.11.2012;2;0;2.34671692829109;0;362;1
29.11.2012;3;0;1.7506382638496298;0;355;1
29.11.2012;4;0;;1;371;1
29.11.2012;5;0;2.17637111046842;0;347;1
29.11.2012;6;0;2.24324535330825;0;385;1
29.11.2012;7;0;1.6503169159804199;0;360;1
29.11.2012;8;0;2.66935064246832;0;349;1
30.11.2012;1;0;;1;366;1
30.11.2012;2;0;2.38425786208592;0;362;1
30.11.2012;3;0;1.77263430615753;0;355;1
30.11.2012;4;0;2.1110470217329;0;371;1
30.11.2012;5;0;;1;348;1
30.11.2012;6;0;2.2596872001480897;0;385;1
30.11.2012;7;0;1.68903417149607;0;360;1
30.11.2012;8;0;;1;350;1
01.12.2012;1;0;1.59982321086486;0;366;1
01.12.2012;2;0;2.30904164515359;0;362;1
01.12.2012;3;0;;1;356;1
01.12.2012;4;0;2.0019269603256302;0;371;1
01.12.2012;5;0;2.09478709961876;0;348;1
01.12.2012;6;0;2.16346071077559;0;385;1
01.12.2012;7;0;1.5911053096357;0;360;1
01.12.2012;8;0;2.63095942071284;0;350;1
02.12.2012;1;0;;1;367;1
02.12.2012;2;0;2.26818122905582;0;362;1
02.12.2012;3;0;1.6252803758939098;0;356;1
02.12.2012;4;0;;1;372;1
02.12.2012;5;0;2.0676113075382503;0;348;1
02.12.2012;6;0;2.12701780870287;0;385;1
02.12.2012;7;0;1.5363703529655701;0;360;1
02.12.2012;8;0;;1;351;1
03.12.2012;1;0;1.5764557560506298;0;367;1
03.12.2012;2;0;2.27511788031893;0;362;1
03.12.2012;3;0;1.6237425860104497;0;356;1
03.12.2012;4;0;1.95503185455703;0;372;1
03.12.2012;5;0;2.08425500955751;0;348;1
03.12.2012;6;0;2.1380303031189998;0;385;1
03.12.2012;7;0;1.5369231421513;0;360;1
03.12.2012;8;0;2.5898175133044;0;351;1
04.12.2012;1;0;1.5902875966623202;0;367;1
04.12.2012;2;0;2.28066877203622;0;362;1
04.12.2012;3;0;1.6206784183423897;0;356;1
04.12.2012;4;0;1.96828716741934;0;372;1
04.12.2012;5;0;2.09282831197206;0;348;1
04.12.2012;6;0;2.13718150283937;0;385;1
04.12.2012;7;0;1.53107808566652;0;360;1
04.12.2012;8;0;2.59472757811355;0;351;1
05.12.2012;1;0;;1;368;1
05.12.2012;2;0;2.2815994001939703;0;362;1
05.12.2012;3;0;1.6095668321462;0;356;1
05.12.2012;4;0;1.9721182306922298;0;372;1
05.12.2012;5;0;2.1012894728341602;0;348;1
05.12.2012;6;0;2.13273058655403;0;385;1
05.12.2012;7;0;1.5159196326752902;0;360;1
05.12.2012;8;0;2.5884306633857097;0;351;1
06.12.2012;1;0;1.6093737360684401;0;368;1
06.12.2012;2;0;2.30487526800015;0;362;1
06.12.2012;3;0;1.61543465840482;0;356;1
06.12.2012;4;0;1.9777467730115101;0;372;1
06.12.2012;5;0;2.1116921168238796;0;348;1
06.12.2012;6;0;2.13357776441072;0;385;1
06.12.2012;7;0;1.5211206538435;0;360;1
06.12.2012;8;0;2.60709489269655;0;351;1
07.12.2012;1;0;1.6595475347931101;0;368;1
07.12.2012;2;0;2.34724101927507;0;362;1
07.12.2012;3;0;1.6399315663238;0;356;1
07.12.2012;4;0;2.01714449630115;0;372;1
07.12.2012;5;0;2.14955322897884;0;348;1
07.12.2012;6;0;2.16647477443753;0;385;1
07.12.2012;7;0;1.55525219332832;0;360;1
07.12.2012;8;0;2.6439440531896;0;351;1
08.12.2012;1;0;1.649566801022;0;368;1
08.12.2012;2;0;2.35442405742014;0;362;1
08.12.2012;3;0;1.6444446294589499;0;356;1
08.12.2012;4;0;2.03720749682534;0;372;1
08.12.2012;5;0;2.1577459748306103;0;348;1
08.12.2012;6;0;2.1731316167957697;0;385;1
08.12.2012;7;0;1.56541109053571;0;360;1
08.12.2012;8;0;2.6475886853391604;0;351;1
09.12.2012;1;0;;1;369;1
09.12.2012;2;0;2.3336764012651403;0;362;1
09.12.2012;3;0;1.6366420851717298;0;356;1
09.12.2012;4;0;2.0338049655962;0;372;1
09.12.2012;5;0;2.1462644397115502;0;348;1
09.12.2012;6;0;2.15708019610051;0;385;1
09.12.2012;7;0;1.55880421506347;0;360;1
09.12.2012;8;0;2.63205253097198;0;351;1
10.12.2012;1;0;1.6140861095829198;0;369;1
10.12.2012;2;0;2.33105744188953;0;362;1
10.12.2012;3;0;1.64453463570749;0;356;1
10.12.2012;4;0;2.0405360468517397;0;372;1
10.12.2012;5;0;2.14818730975068;0;348;1
10.12.2012;6;0;2.16701702278649;0;385;1
10.12.2012;7;0;1.5699599807600302;0;360;1
10.12.2012;8;0;2.63099055761138;0;351;1
11.12.2012;1;0;1.62353719799595;0;369;1
11.12.2012;2;0;2.34088852096489;0;362;1
11.12.2012;3;0;1.6613746231627802;0;356;1
11.12.2012;4;0;;1;373;1
11.12.2012;5;0;;1;349;1
11.12.2012;6;0;;1;386;1
11.12.2012;7;0;;1;361;1
11.12.2012;8;0;;1;352;1
12.12.2012;1;0;1.61449074360558;0;369;1
12.12.2012;2;0;2.32663400653027;0;362;1
12.12.2012;3;0;1.66159416778695;0;356;1
12.12.2012;4;0;2.04883063358705;0;373;1
12.12.2012;5;0;2.1653449263260702;0;349;1
12.12.2012;6;0;2.1756606742196296;0;386;1
12.12.2012;7;0;1.6010149498542499;0;361;1
12.12.2012;8;0;2.61624931362551;0;352;1
13.12.2012;1;0;1.62833796232385;0;369;1
13.12.2012;2;0;2.34034795369737;0;362;1
13.12.2012;3;0;;1;357;1
13.12.2012;4;0;2.05200677584329;0;373;1
13.12.2012;5;0;;1;350;1
13.12.2012;6;0;2.18030659059178;0;386;1
13.12.2012;7;0;;1;362;1
13.12.2012;8;0;2.61907420869593;0;352;1
14.12.2012;1;0;1.66052625942833;0;369;1
14.12.2012;2;0;;1;363;1
14.12.2012;3;0;1.6995240208216202;0;357;1
14.12.2012;4;0;2.08448511598433;0;373;1
14.12.2012;5;0;2.19506663119432;0;350;1
14.12.2012;6;0;2.19908225255396;0;386;1
14.12.2012;7;0;1.67256013664611;0;362;1
14.12.2012;8;0;2.64687632967354;0;352;1
15.12.2012;1;0;1.6770382808868798;0;369;1
15.12.2012;2;0;2.3571519976851603;0;363;1
15.12.2012;3;0;1.69341464005848;0;357;1
15.12.2012;4;0;2.08521347963127;0;373;1
15.12.2012;5;0;2.1894527082698;0;350;1
15.12.2012;6;0;2.18606836506776;0;386;1
15.12.2012;7;0;1.70052640018969;0;362;1
15.12.2012;8;0;2.65490507245635;0;352;1
16.12.2012;1;0;1.65635865063101;0;369;1
16.12.2012;2;0;;1;364;1
16.12.2012;3;0;1.66475151455138;0;357;1
16.12.2012;4;0;2.06168850613346;0;373;1
16.12.2012;5;0;;1;351;1
16.12.2012;6;0;2.15711519863419;0;386;1
16.12.2012;7;0;1.69164576183869;0;362;1
16.12.2012;8;0;2.62202786093908;0;352;1
17.12.2012;1;0;1.6642295115502301;0;369;1
17.12.2012;2;0;2.31487122510948;0;364;1
17.12.2012;3;0;1.66594353732646;0;357;1
17.12.2012;4;0;2.0666811325270302;0;373;1
17.12.2012;5;0;;1;352;1
17.12.2012;6;0;2.1626104719913;0;386;1
17.12.2012;7;0;1.6999371131293601;0;362;1
17.12.2012;8;0;2.61175326172977;0;352;1
18.12.2012;1;0;;1;370;1
18.12.2012;2;0;2.31322593911225;0;364;1
18.12.2012;3;0;1.6784506299161899;0;357;1
18.12.2012;4;0;2.0947622622318;0;373;1
18.12.2012;5;0;2.1524228066274302;0;352;1
18.12.2012;6;0;2.1621387009681396;0;386;1
18.12.2012;7;0;1.6980487539012399;0;362;1
18.12.2012;8;0;2.6127277536878597;0;352;1
19.12.2012;1;0;;1;371;1
19.12.2012;2;0;;1;365;1
19.12.2012;3;0;1.67921974514601;0;357;1
19.12.2012;4;0;;1;374;1
19.12.2012;5;0;2.15580973125667;0;352;1
19.12.2012;6;0;;1;387;1
19.12.2012;7;0;1.69639913952113;0;362;1
19.12.2012;8;0;;1;353;1
20.12.2012;1;0;1.6972592492427598;0;371;1
20.12.2012;2;0;;1;366;1
20.12.2012;3;0;1.6810871951509698;0;357;1
20.12.2012;4;0;2.11348959004212;0;374;1
20.12.2012;5;0;2.1630505208695703;0;352;1
20.12.2012;6;0;2.16035614232374;0;387;1
20.12.2012;7;0;1.7046366122198;0;362;1
20.12.2012;8;0;2.62473336886639;0;353;1
21.12.2012;1;0;1.7376075078753999;0;371;1
21.12.2012;2;0;2.3566422891953303;0;366;1
21.12.2012;3;0;1.7192508213555;0;357;1
21.12.2012;4;0;2.14778285439942;0;374;1
21.12.2012;5;0;2.21555352914926;0;352;1
21.12.2012;6;0;2.18683541359498;0;387;1
21.12.2012;7;0;1.75380283279052;0;362;1
21.12.2012;8;0;2.66614448915182;0;353;1
22.12.2012;1;0;1.74417387602909;0;371;1
22.12.2012;2;0;2.3471173866329;0;366;1
22.12.2012;3;0;1.72510884775239;0;357;1
22.12.2012;4;0;2.1533027713608797;0;374;1
22.12.2012;5;0;2.22301558325375;0;352;1
22.12.2012;6;0;2.19193502202577;0;387;1
22.12.2012;7;0;1.74829770178954;0;362;1
22.12.2012;8;0;2.6639983052487497;0;353;1
23.12.2012;1;0;1.71553244343916;0;371;1
23.12.2012;2;0;;1;367;1
23.12.2012;3;0;;1;358;1
23.12.2012;4;0;2.12160340029867;0;374;1
23.12.2012;5;0;;1;353;1
23.12.2012;6;0;2.15921391682598;0;387;1
23.12.2012;7;0;1.7142241456940202;0;362;1
23.12.2012;8;0;2.6399449320109;0;353;1
24.12.2012;1;0;1.7306223498417899;0;371;1
24.12.2012;2;0;;1;368;1
24.12.2012;3;0;1.68228407199725;0;358;1
24.12.2012;4;0;2.12841610165715;0;374;1
24.12.2012;5;0;2.17891534984614;0;353;1
24.12.2012;6;0;;1;388;1
24.12.2012;7;0;1.70068360841144;0;362;1
24.12.2012;8;0;2.6353948455575402;0;353;1
25.12.2012;1;0;1.73127023529349;0;371;1
25.12.2012;2;0;2.28302552157266;0;368;1
25.12.2012;3;0;1.68735554498405;0;358;1
25.12.2012;4;0;2.13157520376735;0;374;1
25.12.2012;5;0;2.17454047022301;0;353;1
25.12.2012;6;0;2.14719851475212;0;388;1
25.12.2012;7;0;1.69865009053497;0;362;1
25.12.2012;8;0;2.62954338482047;0;353;1
26.12.2012;1;0;1.7333203871704999;0;371;1
26.12.2012;2;0;;1;369;1
26.12.2012;3;0;1.70541318874881;0;358;1
26.12.2012;4;0;2.13480665053573;0;374;1
26.12.2012;5;0;;1;354;1
26.12.2012;6;0;2.13831056858687;0;388;1
26.12.2012;7;0;1.69959021758204;0;362;1
26.12.2012;8;0;2.63202833275687;0;353;1
27.12.2012;1;0;;1;372;1
27.12.2012;2;0;2.2793537136297597;0;369;1
27.12.2012;3;0;1.7112511155473;0;358;1
27.12.2012;4;0;;1;375;1
27.12.2012;5;0;2.16320755188232;0;354;1
27.12.2012;6;0;2.1385860963574;0;388;1
27.12.2012;7;0;;1;363;1
27.12.2012;8;0;2.64974527523935;0;353;1
28.12.2012;1;0;1.748847601077;0;372;1
28.12.2012;2;0;2.3078106448474305;0;369;1
28.12.2012;3;0;;1;359;1
28.12.2012;4;0;;1;376;1
28.12.2012;5;0;2.19475767373764;0;354;1
28.12.2012;6;0;2.16259044426087;0;388;1
28.12.2012;7;0;1.72527276268684;0;363;1
28.12.2012;8;0;;1;354;1
29.12.2012;1;0;;1;373;1
29.12.2012;2;0;;1;370;1
29.12.2012;3;0;1.74243239067043;0;359;1
29.12.2012;4;0;2.1929566434274297;0;376;1
29.12.2012;5;0;;1;355;1
29.12.2012;6;0;2.17214250382512;0;388;1
29.12.2012;7;0;1.7166776429831498;0;363;1
29.12.2012;8;0;2.7140376719459303;0;354;1
30.12.2012;1;0;1.7206662149908998;0;373;1
30.12.2012;2;0;2.29235775125309;0;370;1
30.12.2012;3;0;1.71630856744087;0;359;1
30.12.2012;4;0;2.17884941700177;0;376;1
30.12.2012;5;0;2.1664730322764;0;355;1
30.12.2012;6;0;2.1559782914229797;0;388;1
30.12.2012;7;0;1.6901384370491401;0;363;1
30.12.2012;8;0;2.70030892590002;0;354;1
31.12.2012;1;0;1.71238145946962;0;373;1
31.12.2012;2;0;2.3082342473494197;0;370;1
31.12.2012;3;0;1.7224639205173102;0;359;1
31.12.2012;4;0;2.18642078856964;0;376;1
31.12.2012;5;0;2.15943427827815;0;355;1
31.12.2012;6;0;2.16205868978868;0;388;1
31.12.2012;7;0;1.67841359446371;0;363;1
31.12.2012;8;0;2.69670467326052;0;354;1
01.01.2013;1;0;1.7095164050251601;0;373;1
01.01.2013;2;0;2.3185723045638196;0;370;1
01.01.2013;3;0;;1;360;1
01.01.2013;4;0;;1;377;1
01.01.2013;5;0;;1;356;1
01.01.2013;6;0;2.15622182288072;0;388;1
01.01.2013;7;0;1.6726420733246898;0;363;1
01.01.2013;8;0;2.69780218811471;0;354;1
02.01.2013;1;0;1.71752537190067;0;373;1
02.01.2013;2;0;;1;371;1
02.01.2013;3;0;1.72118853132848;0;360;1
02.01.2013;4;0;2.1952946479876103;0;377;1
02.01.2013;5;0;2.16816821027109;0;356;1
02.01.2013;6;0;2.17523207383662;0;388;1
02.01.2013;7;0;;1;364;1
02.01.2013;8;0;2.70451254455732;0;354;1
03.01.2013;1;0;1.72399035352236;0;373;1
03.01.2013;2;0;;1;372;1
03.01.2013;3;0;1.7198769681992;0;360;1
03.01.2013;4;0;;1;378;1
03.01.2013;5;0;;1;357;1
03.01.2013;6;0;2.18677282464047;0;388;1
03.01.2013;7;0;;1;365;1
03.01.2013;8;0;2.6994393573634703;0;354;1
04.01.2013;1;0;1.7500438979182402;0;373;1
04.01.2013;2;0;2.35069797908902;0;372;1
04.01.2013;3;0;1.75298008778656;0;360;1
04.01.2013;4;0;2.20223916474256;0;378;1
04.01.2013;5;0;2.19604200595693;0;357;1
04.01.2013;6;0;2.22787897101109;0;388;1
04.01.2013;7;0;1.71198399322784;0;365;1
04.01.2013;8;0;;1;355;1
05.01.2013;1;0;;1;374;1
05.01.2013;2;0;2.34649147329211;0;372;1
05.01.2013;3;0;1.75970679216865;0;360;1
05.01.2013;4;0;2.18655693170244;0;378;1
05.01.2013;5;0;2.19350723249228;0;357;1
05.01.2013;6;0;2.2188567553713;0;388;1
05.01.2013;7;0;1.70157052818849;0;365;1
05.01.2013;8;0;2.6917812160470898;0;355;1
06.01.2013;1;0;1.7134600381461498;0;374;1
06.01.2013;2;0;2.31641805118257;0;372;1
06.01.2013;3;0;1.73569662151438;0;360;1
06.01.2013;4;0;;1;379;1
06.01.2013;5;0;2.1643947092813103;0;357;1
06.01.2013;6;0;;1;389;1
06.01.2013;7;0;;1;366;1
06.01.2013;8;0;2.63026422427482;0;355;1
07.01.2013;1;0;1.7000779963136101;0;374;1
07.01.2013;2;0;;1;373;1
07.01.2013;3;0;1.7378814720217401;0;360;1
07.01.2013;4;0;2.13738333802883;0;379;1
07.01.2013;5;0;2.16093961903263;0;357;1
07.01.2013;6;0;2.1748080697041003;0;389;1
07.01.2013;7;0;1.63899172847654;0;366;1
07.01.2013;8;0;;1;356;1
08.01.2013;1;0;1.7195570145817802;0;374;1
08.01.2013;2;0;;1;374;1
08.01.2013;3;0;1.7523084611261601;0;360;1
08.01.2013;4;0;2.12850019111076;0;379;1
08.01.2013;5;0;2.1706607193164;0;357;1
08.01.2013;6;0;2.20243122116162;0;389;1
08.01.2013;7;0;1.6471035407961;0;366;1
08.01.2013;8;0;2.58561227727129;0;356;1
09.01.2013;1;0;1.7186731180889299;0;374;1
09.01.2013;2;0;2.3348599335433997;0;374;1
09.01.2013;3;0;;1;361;1
09.01.2013;4;0;;1;380;1
09.01.2013;5;0;2.1771109503524597;0;357;1
09.01.2013;6;0;2.2069156566046098;0;389;1
09.01.2013;7;0;1.6434002935501701;0;366;1
09.01.2013;8;0;2.58222344500209;0;356;1
10.01.2013;1;0;1.72158936823695;0;374;1
10.01.2013;2;0;;1;375;1
10.01.2013;3;0;1.7755667212614599;0;361;1
10.01.2013;4;0;2.11460460651899;0;380;1
10.01.2013;5;0;2.18175072967631;0;357;1
10.01.2013;6;0;2.2042007701359503;0;389;1
10.01.2013;7;0;1.6542228369835001;0;366;1
10.01.2013;8;0;;1;357;1
11.01.2013;1;0;;1;375;1
11.01.2013;2;0;;1;376;1
11.01.2013;3;0;1.8156823136528901;0;361;1
11.01.2013;4;0;2.15969907838856;0;380;1
11.01.2013;5;0;2.2300497657347598;0;357;1
11.01.2013;6;0;2.24942155891792;0;389;1
11.01.2013;7;0;;1;367;1
11.01.2013;8;0;2.6376856236945296;0;357;1
12.01.2013;1;0;1.77323331106525;0;375;1
12.01.2013;2;0;;1;377;1
